Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
1,1024.2608139724134,520,151,1435.630252177014,374.40043168316106,1474.0334623535853,658.1518624465059,1335.508902458885,114.15654111597625,140.20059999381556,57.05951505453912,218.53966564677614,105.50174119664246,-8176.00113770051,71.75727875222697,0.2199379920654008,0.011643346764039539,0.5533652342160774,0.06492789747044406,0.8567828396366297,0.31545902476091914,0.18374008389678653,0.3478940188932631,0.0765425711100074,1120.2028059580596,0.09291697397852453,0.17396522222092298,0.3358660961112873,0.056657784587274815,1,1,0,0,114.71774910709948,212.71499262723262,102.832384527847,61.08952673400512,73.31825283755367,1060.7550005891371,334.35228113354935,53.26251541547661,1374.3958048217387,0,0,4,0,5,1,4,2,0.2901732529393296,191.22250626997896,111.0066954076689,153.10690384071225,41.647533094758934,50.075848755086184,922.9418855925043,66.54797067868115,88.94606452685093,1318.7303107570801,50,4273.554060634559,22,3295.727102200084,40493,10490,11,37.482672912304864,114.84885014407602,18.546685807555946,112.9199749184874,11.281132845667068,465.76845264093697,81.65188948713991,1552.777183368414,38.97113236312902
6,584.524941794481,496,155,1511.2176976066123,233.7408615851682,530.2553167356706,495.59398549661194,1533.998889029486,94.89718046855761,3151.729981370073,51.695230232878025,263.1900339157813,181.7523835309729,20460.492858089543,188.28215532413475,0.11543715120105957,0.006357974115980762,0.36414193607447887,0.05530656109999799,0.3208060065526591,0.17529135032967125,0.15721025793289659,0.3971218413192508,0.04846481974474542,527.3249633463818,0.2609142924210578,0.025271106448538194,0.45880474427399076,0.07138289728026476,0,2,0,0,208.5126290465586,135.8776859879443,54.09865450623691,109.3539508267832,73.70120927220458,718.9466009883233,20.846357748027486,36.93382417597958,2512.9824402694776,0,4,4,3,5,1,0,3,0.15454803578156706,202.79326607221628,90.58418408886185,130.06625339657495,111.63910689111842,42.24714163726951,1053.938374944184,24.08663630537798,86.97517545954855,1019.5312160601255,50,3455.9854714684902,23,1128.3998691618244,31949,61853,10,15.94161319049023,61.2135313818122,30.265573294469014,61.14910144540465,15.59446277292554,313.7369675226704,94.76140121257745,1061.690383128951,79.04794515922875
1,1135.2284128899194,489,157,2056.220268061648,1789.7189458474297,828.8068147846327,146.37379345865634,1469.4847343523961,-23.83960334385435,3088.2941281616177,96.75049880425934,109.55994976691305,47.86124716217904,12752.784664131159,126.06539055304044,0.1454273959363806,0.02637618118808566,0.05444008853268362,0.043192096865682726,0.38330128130604724,0.09965234392158046,0.15414784145203378,0.1992326935212239,0.039350692119856256,1079.635986083504,0.16621958810377457,0.09143943940771433,0.9416118155018178,0.07225477606114465,0,0,2,2,193.24688865992798,190.84599546156892,145.6131741955409,139.5380771358533,37.201057063277716,3258.8032796230996,501.7753947748737,81.50277364269405,2092.101807851459,2,3,1,3,9,1,4,0,0.7802754304584048,182.83533409619616,108.77609473649113,173.65754756055898,135.03740761361385,1.9359499062296166,246.3039702972235,92.70263107919982,32.388595714894976,1241.8152044931126,49,4132.860538446358,42,2472.6424291369517,64446,49125,9,18.40053509409431,130.13524673931957,24.70848228841369,283.0993296612738,13.150526177424807,363.1304584383198,134.2187440584315,1391.5929665444012,52.77486529882658
1,974.8809452754315,464,143,2181.535574599493,694.1201802477076,1142.001463839233,1098.5621140121284,968.0610835843266,125.0545004654386,1631.917517500498,69.86918427104906,118.42122748314277,110.16238656527001,6163.262570309178,10.814188810095061,0.18169092153887156,0.06633249486524458,0.7955385746064305,0.03575918689163954,0.2632764673607208,0.29889229171420734,0.13970579672867728,0.2799546086647065,0.0689030947133366,877.0251077271975,0.26190189801473734,0.08182990083852879,0.7604613421569459,0.015454810181221842,1,2,0,0,176.73194480405456,102.83645127893504,127.65221733706332,88.05351093860592,42.02525016948792,1760.3747486962138,199.97028135679335,16.085550891032035,2088.9103568632836,2,4,2,1,4,1,4,4,0.47069276088021916,249.8171104065295,22.438671581488805,96.89044562202005,25.632250776761538,54.43011829051847,1417.7434744168988,37.29914949757082,67.08127994921031,1509.843071697183,54,6658.8870319716225,27,2726.1475095920423,36859,53565,7,24.14076680784668,196.46039421294535,22.897239480695347,333.2271860886844,3.9499641608385083,540.8676257419013,-31.724276146831556,564.0803244423627,26.68091736165475
6,880.5259765667952,506,168,1147.5012667645979,1567.973922971911,2148.9436463293528,849.1717940546272,372.98867378574175,175.9668175545322,610.6582280927249,29.289444016211327,264.9604865112886,121.90026292593635,4376.721558335031,148.80645158452737,0.09698778947032245,0.037303946330652274,0.44284705679272873,0.046302300338026285,0.6224323852790707,0.06349455569295831,0.12598666529975008,0.27533166324115876,0.041911006350617785,1070.828951560641,0.08883726695188526,0.1427730932095749,0.3257993642955132,0.07701540261107745,2,2,2,1,298.81111928057504,69.21628487754806,112.69186532233081,2.8473045956661167,39.63743006655683,2572.1425635584546,317.7998446812504,22.683332965834083,1023.7971759541537,1,2,1,2,9,1,2,2,0.25600869065979437,219.58678448218305,91.22264353818224,174.84705863868382,141.46684697429538,6.8960185280579225,1031.3566463990137,107.35496366149644,10.608749772144733,474.0895732787227,48,6266.639911460213,45,3877.427918773844,1830,16928,10,82.9146787001607,82.19702023175185,20.203437713582446,150.95335656210037,11.606719268655448,385.68795985135364,-6.886709904332733,1381.5669668732498,48.055787468736895
6,546.218168979201,509,153,1394.5701897590468,923.0011674010841,1143.093730793121,644.5349649776597,500.53181187720435,105.83308755847517,2174.2585737257573,47.42408297606715,29.26570463504001,126.00021904004049,7521.756235603298,112.92143705532462,0.08210585978926213,0.05921917283714605,0.2767419659397722,0.03366197496344862,0.7406394716284753,0.39472567386642826,0.037781875792510605,0.34522871657834764,0.05536923799733465,523.3497647827829,0.13347578422503575,-0.01969705331720399,0.5535374804654576,0.06901721915531435,0,0,1,1,329.98677268176334,112.70062159939175,58.95531066857066,73.57131588160394,56.75771782208341,1219.7885333056488,198.39532520488632,83.34651195260739,1977.5086727479388,1,0,1,3,6,1,1,3,0.6327810803525173,172.0757419679396,-13.013245090323593,155.65622558721805,168.6138666528489,123.98343424612185,937.9009456795924,98.74013167155584,18.38288639925097,339.6976451461684,60,5324.00854062618,37,2032.5553642532172,24770,51851,14,35.37772241157565,139.5298884449,12.329110188398843,304.1127062667849,17.324562176302493,675.6346239319314,96.8667758242162,680.2612596580091,59.58041262893198
1,711.6143347158336,509,145,963.7154185725303,919.0225915293363,1742.6111318308158,349.3592436818059,1136.316757159707,48.44469733528683,1424.4114197911729,47.72303644761018,141.57709068079146,77.46077534532674,13584.397674097258,234.44110961513383,0.40971272123730273,0.08292566767167955,0.5549861562140175,0.05116877389767176,0.736063567835525,0.20279995451945632,0.13166506181278242,0.3632008322859858,0.05051510701846526,1078.7346211672682,0.17788169721532338,0.19079788481160972,0.5191958326472863,0.04261550233629005,1,2,0,2,167.67343696768785,217.2739350420241,125.13079240859435,41.979736520988595,-13.934868357360074,2741.377995695003,118.43237433457026,95.12368216086998,3256.535174933983,0,2,3,4,4,0,0,2,0.20945923006123623,174.37208298522629,47.726491268178485,160.6139360822189,131.5295103937051,19.03854430261715,885.3545265590535,65.26937810601831,53.352311122281115,1304.4132491039295,55,3800.409055339184,39,3947.1641543748974,36822,26742,13,43.62131370975175,180.67794870996346,11.232982544582827,277.0265861264944,12.486268815816441,473.74219103444324,88.87528165386124,1115.2727544923057,69.53862910095054
17,1377.695612912878,469,149,710.3562116346143,1219.2063497483227,1219.2775843921588,477.28156765960705,1171.1127897121728,74.34363768178585,1420.9132138253726,52.409587178756354,504.0686954159441,204.31320504040406,539.5753720753728,120.72774895400158,0.23026135259462543,0.02799806074844388,0.5408890341046348,0.0517087737043982,0.25039788222126796,0.0939115744300416,0.10571326150316601,0.24485260887205143,0.04058001158494044,559.5237082617048,0.18721329631837894,0.09437314679027033,0.47154131139806565,0.05699585533059258,2,1,1,0,182.06102201247103,178.8595066656246,86.83947073525829,128.0862428772362,64.47310723828566,2135.199972644732,371.3339554274535,58.36991870080929,2295.2402182953324,0,4,0,4,5,0,4,4,0.4887763231036474,199.2593513320715,95.55332242676408,168.56283915912792,182.64309166470753,47.737007678139804,858.8604731463772,107.5717943285146,65.2566405963745,923.3617968845468,37,4218.894566822157,37,3073.1619216652894,55618,27106,11,53.6357248585375,93.18838877965642,22.772369828190353,29.16203373578429,15.901096423119869,405.02226238851864,28.593810277435608,985.4512801812765,65.08453709770578
1,1250.4585938121904,525,157,1716.926345566444,558.0005716267797,958.1706812812158,391.3159140446966,450.6603132828076,188.49565338277966,2126.1211901735905,125.73527829822484,103.19870354107191,35.25340573298699,9292.077903528309,95.11783182106944,0.11668668663196533,0.0595699946359178,0.43546470700000695,0.055234145669526793,0.599958346099392,0.07681314458433897,0.16316820424754597,0.1507248824093975,0.05588291767778212,1080.347804328459,0.275436872593221,0.1458047201008573,0.29944448867250417,0.047526608568345924,0,1,0,0,175.2466732344947,69.17752147140722,124.90410230492846,202.52484953131335,101.67467684434172,1857.8223758973274,180.66838227781545,20.383361197039164,2810.766129464547,0,3,2,3,0,1,1,1,0.19022009667885154,183.38582785116424,160.65612823784159,149.1460703767284,117.77349124064648,95.19232637450098,1424.5099754369917,151.94196163866403,98.40105582656844,1431.5554833311069,48,4735.339901246691,29,3676.8185821134493,54883,49855,8,50.09183040407774,124.7151288630246,5.859302679579667,136.33516398368735,14.900698529599063,566.3026253928997,200.2593755309415,1596.0190515080235,43.675203560480966
1,511.2223776007245,505,145,608.4901159823805,1066.2485717478228,1076.6377879427798,752.7711878192777,1022.2848054446358,145.49812704302792,1734.062322811309,61.125556781329905,314.78027917597524,172.94426943162347,18853.209362313366,175.3966334981008,0.2816603570357713,0.06077926145311445,0.529706203128301,0.08532484819343708,0.7867500068428472,0.07223951759439404,0.14037095911912142,0.40317987545994005,0.0654652244284029,1669.6980612195784,0.15694907104076417,0.09698813811542047,0.5891795969613305,0.06232111357262352,0,1,1,2,251.49306308437107,29.021677975709963,116.39226241123566,114.3959425400011,55.92016370393683,639.8793660012591,127.50140133016446,89.66841651483502,1494.6290401049366,0,4,0,0,7,0,3,3,0.7596713881272834,272.0886428129378,126.8425430583464,140.01033450437725,118.26833847794818,39.01914762730612,537.2054798892698,94.502771484456,45.113189559865745,1543.8370855788298,50,3210.7167189026886,22,1678.1672301307744,55029,58364,12,57.299791932377275,185.74160274163202,19.62372191426741,152.32448417474026,4.3085538452037735,418.81411626292424,42.07029064426595,1416.0363142133992,39.63101166175552
